order_id,order_date,customer_age,restaurant_type,order_value,delivery_distance_km,delivery_time_minutes,payment_method,delivery_partner_rating,order_status,order_month,order_dayofweek,age_group,delivery_speed,distance_category,order_size
213,2024-06-19,63,Indian,1078.42,9.38,76,UPI,4.2,Cancelled,6,Wednesday,Senior (45+),Slow,Medium,Premium
214,2024-07-11,37,Fast Food,325.18,9.13,87,UPI,3.8,Cancelled,7,Thursday,Adult (30-44),Slow,Medium,Budget
215,2024-09-13,24,Fast Food,594.01,11.87,27,Cash,2.7,Delivered,9,Friday,Young (18-29),Fast,Far,Regular
216,2024-01-22,45,Indian,910.7,1.86,71,Card,3.8,Delivered,1,Monday,Senior (45+),Slow,Near,Premium
217,2024-11-03,54,Chinese,248.8,9.93,53,Card,4.4,Delayed,11,Sunday,Senior (45+),Normal,Medium,Budget
218,2024-07-19,39,Fast Food,622.81,4.86,32,Wallet,4.0,Cancelled,7,Friday,Adult (30-44),Normal,Near,Regular
219,2024-07-22,18,Fast Food,690.74,13.53,39,Card,4.6,Delivered,7,Monday,Young (18-29),Normal,Far,Regular
220,2024-06-20,52,Bakery,387.17,14.27,51,UPI,3.4,Delayed,6,Thursday,Senior (45+),Normal,Far,Budget
221,2024-02-20,30,Italian,625.94,4.66,43,UPI,3.1,Cancelled,2,Tuesday,Adult (30-44),Normal,Near,Regular
222,2024-01-08,31,Bakery,810.44,1.13,83,Cash,4.3,Delivered,1,Monday,Adult (30-44),Slow,Near,Regular
223,2024-05-05,22,Bakery,985.71,2.02,25,Card,4.8,Cancelled,5,Sunday,Young (18-29),Fast,Near,Premium
224,2024-08-22,51,Italian,582.18,7.08,40,Wallet,4.9,Delayed,8,Thursday,Senior (45+),Normal,Medium,Regular
225,2024-11-26,25,Cafe,328.81,13.91,29,Card,4.7,Delivered,11,Tuesday,Young (18-29),Fast,Far,Budget
226,2024-10-04,57,Cafe,311.45,4.56,67,Cash,3.2,Delivered,10,Friday,Senior (45+),Slow,Near,Budget
227,2024-04-16,40,Fast Food,1109.26,3.27,59,Wallet,2.8,Delivered,4,Tuesday,Adult (30-44),Normal,Near,Premium
228,2024-11-06,62,Bakery,271.72,4.52,45,Cash,3.2,Cancelled,11,Wednesday,Senior (45+),Normal,Near,Budget
229,2024-01-24,51,Indian,476.41,10.31,88,Wallet,4.2,Delayed,1,Wednesday,Senior (45+),Slow,Far,Regular
230,2024-02-23,55,Cafe,547.41,14.07,86,UPI,4.2,Delayed,2,Friday,Senior (45+),Slow,Far,Regular
231,2024-03-26,35,Cafe,531.15,13.93,58,Wallet,3.4,Delayed,3,Tuesday,Adult (30-44),Normal,Far,Regular
232,2024-12-06,40,Bakery,870.41,1.85,64,Cash,4.5,Delivered,12,Friday,Adult (30-44),Slow,Near,Premium
233,2024-05-09,18,Fast Food,428.4,14.92,33,Wallet,3.7,Delivered,5,Thursday,Young (18-29),Normal,Far,Budget
234,2024-09-20,48,Fast Food,1073.26,14.35,65,Card,2.6,Cancelled,9,Friday,Senior (45+),Slow,Far,Premium
235,2024-04-13,49,Indian,212.28,14.72,32,UPI,4.0,Delayed,4,Saturday,Senior (45+),Normal,Far,Budget
236,2024-08-09,53,Fast Food,704.5,13.27,30,Cash,3.5,Delayed,8,Friday,Senior (45+),Normal,Far,Regular
237,2024-11-17,23,Chinese,964.51,5.18,53,Wallet,4.3,Delivered,11,Sunday,Young (18-29),Normal,Medium,Premium
238,2024-12-22,30,Indian,383.29,12.02,62,Card,3.4,Cancelled,12,Sunday,Adult (30-44),Slow,Far,Budget
239,2024-05-12,65,Fast Food,404.63,10.35,17,Wallet,2.6,Delivered,5,Sunday,Senior (45+),Fast,Far,Budget
240,2024-04-23,53,Indian,1052.0,13.81,23,UPI,4.9,Delivered,4,Tuesday,Senior (45+),Fast,Far,Premium
241,2024-11-27,52,Bakery,230.68,11.56,41,Cash,4.8,Delayed,11,Wednesday,Senior (45+),Normal,Far,Budget
242,2024-11-27,34,Fast Food,294.66,4.68,27,Wallet,3.1,Delivered,11,Wednesday,Adult (30-44),Fast,Near,Budget
243,2024-04-18,63,Indian,677.97,7.39,42,Card,4.3,Cancelled,4,Thursday,Senior (45+),Normal,Medium,Regular
244,2024-05-22,58,Bakery,340.46,13.75,24,Card,3.2,Delivered,5,Wednesday,Senior (45+),Fast,Far,Budget
245,2024-04-04,65,Italian,321.79,7.14,51,Wallet,3.1,Cancelled,4,Thursday,Senior (45+),Normal,Medium,Budget
246,2024-03-26,49,Italian,1140.15,13.33,50,Cash,3.6,Cancelled,3,Tuesday,Senior (45+),Normal,Far,Premium
247,2024-03-11,24,Indian,331.16,8.77,49,Cash,4.3,Delayed,3,Monday,Young (18-29),Normal,Medium,Budget
248,2024-03-20,33,Cafe,1076.03,8.53,85,UPI,3.5,Cancelled,3,Wednesday,Adult (30-44),Slow,Medium,Premium
249,2024-11-17,58,Chinese,744.81,7.94,20,Wallet,2.6,Delivered,11,Sunday,Senior (45+),Fast,Medium,Regular
250,2024-06-23,56,Bakery,203.47,13.16,28,UPI,4.4,Delivered,6,Sunday,Senior (45+),Fast,Far,Budget
251,2024-03-14,61,Fast Food,842.87,9.28,38,Cash,3.0,Cancelled,3,Thursday,Senior (45+),Normal,Medium,Regular
252,2024-11-10,37,Italian,412.97,11.03,82,Wallet,4.3,Cancelled,11,Sunday,Adult (30-44),Slow,Far,Budget
253,2024-09-29,34,Indian,468.42,10.53,32,Cash,3.4,Delivered,9,Sunday,Adult (30-44),Normal,Far,Regular
254,2024-06-21,25,Cafe,251.28,9.57,39,Wallet,4.7,Cancelled,6,Friday,Young (18-29),Normal,Medium,Budget
255,2024-11-30,24,Bakery,675.53,13.53,62,Wallet,4.1,Delivered,11,Saturday,Young (18-29),Slow,Far,Regular
256,2024-05-29,51,Italian,519.58,1.72,15,Card,4.8,Delayed,5,Wednesday,Senior (45+),Fast,Near,Regular
257,2024-05-20,43,Cafe,752.07,8.45,64,Card,4.3,Delivered,5,Monday,Adult (30-44),Slow,Medium,Regular
258,2024-02-07,25,Fast Food,1186.41,3.24,31,Cash,3.4,Delayed,2,Wednesday,Young (18-29),Normal,Near,Premium
259,2024-12-25,22,Italian,1089.09,6.02,62,Cash,3.3,Delayed,12,Wednesday,Young (18-29),Slow,Medium,Premium
260,2024-03-29,57,Indian,439.57,1.61,48,Card,2.8,Delivered,3,Friday,Senior (45+),Normal,Near,Budget
261,2024-03-21,19,Italian,586.76,1.84,67,UPI,4.9,Delivered,3,Thursday,Young (18-29),Slow,Near,Regular
262,2024-05-20,63,Cafe,925.38,3.47,71,UPI,4.1,Delivered,5,Monday,Senior (45+),Slow,Near,Premium
263,2024-07-25,64,Cafe,550.52,3.05,67,UPI,3.0,Delayed,7,Thursday,Senior (45+),Slow,Near,Regular
264,2024-04-04,57,Italian,667.34,2.29,27,Wallet,4.7,Delivered,4,Thursday,Senior (45+),Fast,Near,Regular
265,2024-04-16,26,Chinese,344.43,0.58,24,Wallet,4.2,Cancelled,4,Tuesday,Young (18-29),Fast,Near,Budget
266,2024-05-31,21,Indian,455.08,11.92,25,Wallet,3.9,Delivered,5,Friday,Young (18-29),Fast,Far,Regular
267,2024-11-10,46,Bakery,1166.15,12.48,45,Wallet,4.5,Cancelled,11,Sunday,Senior (45+),Normal,Far,Premium
268,2024-10-10,39,Chinese,836.33,8.78,19,UPI,4.6,Cancelled,10,Thursday,Adult (30-44),Fast,Medium,Regular
269,2024-11-14,25,Fast Food,433.41,2.15,15,Cash,3.9,Cancelled,11,Thursday,Young (18-29),Fast,Near,Budget
270,2024-06-16,49,Indian,1043.8,10.08,87,Wallet,4.4,Delayed,6,Sunday,Senior (45+),Slow,Far,Premium
271,2024-10-03,19,Italian,677.65,1.22,70,Cash,3.0,Cancelled,10,Thursday,Young (18-29),Slow,Near,Regular
272,2024-01-06,58,Italian,1071.73,6.71,74,Wallet,4.5,Cancelled,1,Saturday,Senior (45+),Slow,Medium,Premium
273,2024-06-22,32,Chinese,790.9,5.42,36,Wallet,4.2,Cancelled,6,Saturday,Adult (30-44),Normal,Medium,Regular
274,2024-12-14,57,Indian,154.76,3.57,75,Wallet,3.1,Delivered,12,Saturday,Senior (45+),Slow,Near,Budget
275,2024-06-02,28,Cafe,362.24,5.41,76,Wallet,3.8,Cancelled,6,Sunday,Young (18-29),Slow,Medium,Budget
276,2024-01-17,51,Bakery,161.8,4.49,64,Card,3.0,Cancelled,1,Wednesday,Senior (45+),Slow,Near,Budget
277,2024-05-26,41,Fast Food,1180.08,11.54,73,Wallet,3.3,Cancelled,5,Sunday,Adult (30-44),Slow,Far,Premium
278,2024-07-18,61,Indian,759.1,12.21,60,Cash,3.9,Delivered,7,Thursday,Senior (45+),Slow,Far,Regular
279,2024-05-19,32,Fast Food,1057.25,10.55,71,UPI,3.4,Delivered,5,Sunday,Adult (30-44),Slow,Far,Premium
280,2024-11-01,63,Italian,541.06,7.84,15,Wallet,4.1,Delayed,11,Friday,Senior (45+),Fast,Medium,Regular
281,2024-06-13,52,Indian,187.5,2.02,57,UPI,2.8,Delivered,6,Thursday,Senior (45+),Normal,Near,Budget
282,2024-11-07,55,Indian,255.32,13.0,42,Cash,5.0,Delayed,11,Thursday,Senior (45+),Normal,Far,Budget
283,2024-08-27,43,Indian,720.68,5.75,58,UPI,3.4,Delivered,8,Tuesday,Adult (30-44),Normal,Medium,Regular
284,2024-05-01,63,Cafe,536.73,3.75,36,Cash,3.0,Delayed,5,Wednesday,Senior (45+),Normal,Near,Regular
285,2024-04-05,23,Italian,828.72,11.29,52,Wallet,3.6,Cancelled,4,Friday,Young (18-29),Normal,Far,Regular
286,2024-11-17,42,Indian,794.99,3.54,80,Card,4.2,Delayed,11,Sunday,Adult (30-44),Slow,Near,Regular
287,2024-09-14,44,Fast Food,740.93,0.95,32,Card,4.2,Cancelled,9,Saturday,Adult (30-44),Normal,Near,Regular
288,2024-07-15,32,Bakery,418.99,1.72,54,Cash,4.2,Delayed,7,Monday,Adult (30-44),Normal,Near,Budget
289,2024-06-24,28,Cafe,919.19,11.53,52,Card,3.7,Delayed,6,Monday,Young (18-29),Normal,Far,Premium
290,2024-02-15,57,Bakery,1033.23,11.04,38,UPI,4.7,Cancelled,2,Thursday,Senior (45+),Normal,Far,Premium
291,2024-05-12,28,Cafe,610.36,7.61,32,UPI,3.0,Cancelled,5,Sunday,Young (18-29),Normal,Medium,Regular
292,2024-07-11,38,Indian,315.72,5.19,83,Wallet,3.5,Delivered,7,Thursday,Adult (30-44),Slow,Medium,Budget
293,2024-08-28,62,Cafe,796.34,10.41,50,Wallet,3.1,Delayed,8,Wednesday,Senior (45+),Normal,Far,Regular
294,2024-08-22,42,Fast Food,701.89,7.46,26,Card,3.7,Delivered,8,Thursday,Adult (30-44),Fast,Medium,Regular
295,2024-11-30,41,Italian,972.46,12.81,45,UPI,4.5,Delayed,11,Saturday,Adult (30-44),Normal,Far,Premium
296,2024-04-21,23,Bakery,1029.92,4.74,48,Cash,5.0,Cancelled,4,Sunday,Young (18-29),Normal,Near,Premium
297,2024-09-29,60,Fast Food,1026.62,3.12,48,Card,4.1,Delayed,9,Sunday,Senior (45+),Normal,Near,Premium
298,2024-10-29,23,Indian,971.66,9.84,87,Wallet,3.7,Delayed,10,Tuesday,Young (18-29),Slow,Medium,Premium
299,2024-12-19,18,Fast Food,939.78,4.78,38,Cash,4.8,Delayed,12,Thursday,Young (18-29),Normal,Near,Premium
300,2024-04-18,42,Italian,209.02,0.64,88,Cash,3.5,Delayed,4,Thursday,Adult (30-44),Slow,Near,Budget
301,2024-03-09,63,Italian,969.33,7.05,76,Wallet,2.7,Cancelled,3,Saturday,Senior (45+),Slow,Medium,Premium
302,2024-07-22,55,Indian,395.7,10.0,57,Cash,4.2,Cancelled,7,Monday,Senior (45+),Normal,Far,Budget
303,2024-02-29,55,Cafe,269.55,14.39,36,UPI,3.5,Delayed,2,Thursday,Senior (45+),Normal,Far,Budget
304,2024-04-15,38,Italian,981.93,8.88,19,Card,3.0,Cancelled,4,Monday,Adult (30-44),Fast,Medium,Premium
305,2024-10-21,56,Bakery,470.29,7.73,53,Card,4.0,Cancelled,10,Monday,Senior (45+),Normal,Medium,Regular
306,2024-12-09,28,Chinese,1033.49,5.24,88,Cash,3.2,Delivered,12,Monday,Young (18-29),Slow,Medium,Premium
307,2024-02-15,25,Cafe,726.52,6.34,55,Wallet,3.8,Cancelled,2,Thursday,Young (18-29),Normal,Medium,Regular
308,2024-02-21,47,Italian,997.41,13.61,57,UPI,2.8,Delayed,2,Wednesday,Senior (45+),Normal,Far,Premium
309,2024-10-17,42,Indian,350.56,5.7,39,UPI,3.2,Delivered,10,Thursday,Adult (30-44),Normal,Medium,Budget
310,2024-04-08,61,Indian,1041.46,2.71,26,Wallet,2.5,Delivered,4,Monday,Senior (45+),Fast,Near,Premium
311,2024-01-08,63,Chinese,361.86,14.43,29,UPI,3.2,Delivered,1,Monday,Senior (45+),Fast,Far,Budget
312,2024-04-25,51,Bakery,882.01,0.73,79,Card,3.3,Delivered,4,Thursday,Senior (45+),Slow,Near,Premium
313,2024-05-30,39,Fast Food,624.41,14.73,71,Wallet,3.9,Cancelled,5,Thursday,Adult (30-44),Slow,Far,Regular
314,2024-12-12,36,Cafe,1167.91,13.94,87,UPI,4.0,Delivered,12,Thursday,Adult (30-44),Slow,Far,Premium
315,2024-10-17,28,Indian,782.69,14.96,35,Cash,4.5,Delivered,10,Thursday,Young (18-29),Normal,Far,Regular
316,2024-04-26,35,Fast Food,325.93,1.05,70,Cash,4.4,Delayed,4,Friday,Adult (30-44),Slow,Near,Budget
317,2024-10-02,30,Bakery,947.45,4.08,38,Card,3.5,Cancelled,10,Wednesday,Adult (30-44),Normal,Near,Premium
318,2024-06-02,37,Fast Food,474.63,0.77,87,Cash,3.4,Delivered,6,Sunday,Adult (30-44),Slow,Near,Regular
319,2024-02-22,61,Italian,696.79,7.38,88,Cash,3.1,Cancelled,2,Thursday,Senior (45+),Slow,Medium,Regular
320,2024-09-10,64,Cafe,730.29,1.88,49,Cash,2.5,Delayed,9,Tuesday,Senior (45+),Normal,Near,Regular
321,2024-01-24,54,Bakery,301.33,12.26,17,Wallet,3.2,Cancelled,1,Wednesday,Senior (45+),Fast,Far,Budget
322,2024-04-14,50,Fast Food,648.68,9.33,90,Wallet,4.7,Delayed,4,Sunday,Senior (45+),Slow,Medium,Regular
323,2024-02-06,39,Fast Food,521.54,6.88,78,UPI,4.6,Delivered,2,Tuesday,Adult (30-44),Slow,Medium,Regular
324,2024-04-11,55,Indian,365.05,13.05,34,UPI,3.5,Cancelled,4,Thursday,Senior (45+),Normal,Far,Budget
325,2024-08-13,29,Chinese,363.12,9.14,45,Card,4.8,Delivered,8,Tuesday,Young (18-29),Normal,Medium,Budget
326,2024-12-28,40,Indian,1007.11,5.47,19,Card,3.1,Cancelled,12,Saturday,Adult (30-44),Fast,Medium,Premium
327,2024-02-07,54,Indian,219.05,3.62,72,Wallet,4.6,Delivered,2,Wednesday,Senior (45+),Slow,Near,Budget
328,2024-10-01,24,Fast Food,320.51,1.28,33,Card,4.9,Delayed,10,Tuesday,Young (18-29),Normal,Near,Budget
329,2024-02-10,19,Bakery,569.28,3.69,20,Card,3.6,Cancelled,2,Saturday,Young (18-29),Fast,Near,Regular
330,2024-12-04,56,Bakery,1114.83,2.82,79,Card,4.8,Delayed,12,Wednesday,Senior (45+),Slow,Near,Premium
331,2024-06-05,49,Italian,766.46,7.37,19,UPI,4.2,Delayed,6,Wednesday,Senior (45+),Fast,Medium,Regular
332,2024-07-11,64,Chinese,514.27,10.33,56,UPI,3.1,Delivered,7,Thursday,Senior (45+),Normal,Far,Regular
333,2024-08-30,27,Bakery,791.73,4.85,50,Cash,3.6,Cancelled,8,Friday,Young (18-29),Normal,Near,Regular
334,2024-06-26,44,Chinese,269.71,8.62,85,Cash,4.6,Delayed,6,Wednesday,Adult (30-44),Slow,Medium,Budget
335,2024-05-06,61,Chinese,948.16,4.83,64,Cash,3.7,Delivered,5,Monday,Senior (45+),Slow,Near,Premium
336,2024-04-30,29,Italian,1152.86,8.39,41,Card,4.3,Delivered,4,Tuesday,Young (18-29),Normal,Medium,Premium
337,2024-06-15,28,Indian,159.32,4.79,90,Card,4.3,Cancelled,6,Saturday,Young (18-29),Slow,Near,Budget
338,2024-05-16,46,Bakery,774.45,5.27,29,Card,4.9,Delivered,5,Thursday,Senior (45+),Fast,Medium,Regular
339,2024-07-13,25,Italian,1139.77,5.27,54,Cash,4.1,Delivered,7,Saturday,Young (18-29),Normal,Medium,Premium
340,2024-01-22,65,Fast Food,332.43,1.89,59,UPI,4.7,Delivered,1,Monday,Senior (45+),Normal,Near,Budget
341,2024-07-22,46,Italian,238.65,1.63,41,UPI,3.5,Delivered,7,Monday,Senior (45+),Normal,Near,Budget
342,2024-03-18,24,Chinese,450.29,9.25,82,UPI,4.7,Delayed,3,Monday,Young (18-29),Slow,Medium,Regular
343,2024-01-11,56,Fast Food,489.4,1.57,48,UPI,2.8,Cancelled,1,Thursday,Senior (45+),Normal,Near,Regular
344,2024-07-19,44,Fast Food,777.81,14.96,41,Cash,3.7,Cancelled,7,Friday,Adult (30-44),Normal,Far,Regular
345,2024-06-18,55,Bakery,1051.74,5.51,82,Wallet,2.8,Delivered,6,Tuesday,Senior (45+),Slow,Medium,Premium
346,2024-07-20,59,Chinese,848.21,1.56,89,Card,3.7,Delivered,7,Saturday,Senior (45+),Slow,Near,Regular
347,2024-10-16,24,Italian,444.42,11.95,69,Wallet,3.3,Cancelled,10,Wednesday,Young (18-29),Slow,Far,Budget
348,2024-02-21,58,Fast Food,597.4,8.94,81,Wallet,3.1,Delivered,2,Wednesday,Senior (45+),Slow,Medium,Regular
349,2024-07-05,56,Indian,739.95,13.04,42,Cash,2.7,Delivered,7,Friday,Senior (45+),Normal,Far,Regular
350,2024-09-29,44,Indian,561.98,2.15,25,Cash,4.2,Delivered,9,Sunday,Adult (30-44),Fast,Near,Regular
351,2024-09-10,51,Indian,1014.32,1.08,24,Card,4.6,Cancelled,9,Tuesday,Senior (45+),Fast,Near,Premium
352,2024-06-01,35,Bakery,1104.96,14.58,78,Card,3.0,Cancelled,6,Saturday,Adult (30-44),Slow,Far,Premium
353,2024-07-25,62,Indian,1007.64,13.82,72,Card,3.6,Delivered,7,Thursday,Senior (45+),Slow,Far,Premium
354,2024-04-18,65,Fast Food,576.26,8.65,61,UPI,3.9,Delayed,4,Thursday,Senior (45+),Slow,Medium,Regular
355,2024-06-16,29,Cafe,704.81,10.58,44,Cash,3.5,Delayed,6,Sunday,Young (18-29),Normal,Far,Regular
356,2024-06-11,18,Bakery,908.21,3.96,32,Card,3.0,Delivered,6,Tuesday,Young (18-29),Normal,Near,Premium
357,2024-03-14,58,Cafe,567.46,1.96,49,Cash,3.6,Delivered,3,Thursday,Senior (45+),Normal,Near,Regular
358,2024-08-31,31,Chinese,1035.05,1.65,66,Cash,2.7,Delivered,8,Saturday,Adult (30-44),Slow,Near,Premium
359,2024-12-29,54,Chinese,1087.98,5.0,75,Card,4.7,Cancelled,12,Sunday,Senior (45+),Slow,Medium,Premium
360,2024-10-29,43,Cafe,200.0,1.7,40,Wallet,4.4,Cancelled,10,Tuesday,Adult (30-44),Normal,Near,Budget
361,2024-02-28,33,Fast Food,1042.18,2.22,79,Wallet,4.7,Delayed,2,Wednesday,Adult (30-44),Slow,Near,Premium
362,2024-03-17,58,Bakery,346.25,2.09,24,UPI,3.9,Delayed,3,Sunday,Senior (45+),Fast,Near,Budget
363,2024-02-27,22,Fast Food,1100.92,3.24,23,Wallet,3.0,Cancelled,2,Tuesday,Young (18-29),Fast,Near,Premium
364,2024-02-12,18,Chinese,791.59,8.57,70,Wallet,3.9,Cancelled,2,Monday,Young (18-29),Slow,Medium,Regular
365,2024-04-02,37,Fast Food,189.66,13.7,30,Card,3.8,Delayed,4,Tuesday,Adult (30-44),Normal,Far,Budget
366,2024-09-12,51,Cafe,1141.92,11.8,23,Cash,3.1,Delayed,9,Thursday,Senior (45+),Fast,Far,Premium
367,2024-10-25,41,Italian,552.56,6.65,42,Card,3.1,Cancelled,10,Friday,Adult (30-44),Normal,Medium,Regular
368,2024-03-13,31,Bakery,152.67,5.21,27,Wallet,5.0,Delivered,3,Wednesday,Adult (30-44),Fast,Medium,Budget
369,2024-06-18,23,Indian,825.56,6.36,70,Wallet,4.1,Delivered,6,Tuesday,Young (18-29),Slow,Medium,Regular
370,2024-05-28,60,Indian,379.93,4.05,44,Card,4.7,Delivered,5,Tuesday,Senior (45+),Normal,Near,Budget
371,2024-06-08,59,Fast Food,773.43,14.19,40,Cash,4.1,Delayed,6,Saturday,Senior (45+),Normal,Far,Regular
372,2024-09-08,65,Indian,740.75,2.05,37,Wallet,2.5,Cancelled,9,Sunday,Senior (45+),Normal,Near,Regular
373,2024-03-05,57,Italian,1142.61,1.43,51,Cash,4.1,Cancelled,3,Tuesday,Senior (45+),Normal,Near,Premium
374,2024-06-16,36,Indian,290.15,5.73,55,Wallet,4.2,Delayed,6,Sunday,Adult (30-44),Normal,Medium,Budget
375,2024-05-23,28,Cafe,303.62,12.61,17,UPI,4.6,Delayed,5,Thursday,Young (18-29),Fast,Far,Budget
376,2024-08-19,64,Cafe,1061.82,12.14,55,Card,4.7,Delivered,8,Monday,Senior (45+),Normal,Far,Premium
377,2024-10-23,19,Fast Food,499.04,8.55,21,Card,3.4,Delayed,10,Wednesday,Young (18-29),Fast,Medium,Regular
378,2024-07-14,30,Cafe,210.87,7.89,78,Wallet,2.5,Delayed,7,Sunday,Adult (30-44),Slow,Medium,Budget
379,2024-11-23,60,Fast Food,1047.44,5.35,67,UPI,3.9,Delivered,11,Saturday,Senior (45+),Slow,Medium,Premium
380,2024-10-14,51,Italian,765.17,8.74,36,Card,2.7,Delivered,10,Monday,Senior (45+),Normal,Medium,Regular
381,2024-04-13,21,Italian,918.55,11.49,41,Wallet,2.8,Delivered,4,Saturday,Young (18-29),Normal,Far,Premium
382,2024-06-03,26,Bakery,183.39,10.41,66,Wallet,2.6,Delayed,6,Monday,Young (18-29),Slow,Far,Budget
383,2024-04-09,20,Indian,306.28,7.66,74,Wallet,3.3,Delayed,4,Tuesday,Young (18-29),Slow,Medium,Budget
384,2024-11-26,30,Chinese,400.9,7.98,48,Wallet,4.1,Delayed,11,Tuesday,Adult (30-44),Normal,Medium,Budget
385,2024-04-03,48,Bakery,295.4,12.15,43,Card,3.4,Delayed,4,Wednesday,Senior (45+),Normal,Far,Budget
386,2024-12-17,33,Bakery,1054.44,6.63,18,Cash,3.8,Cancelled,12,Tuesday,Adult (30-44),Fast,Medium,Premium
387,2024-06-09,52,Chinese,1153.5,2.66,36,UPI,4.6,Delayed,6,Sunday,Senior (45+),Normal,Near,Premium
388,2024-07-30,23,Cafe,1169.87,13.93,50,Wallet,4.2,Delivered,7,Tuesday,Young (18-29),Normal,Far,Premium
389,2024-06-16,64,Chinese,264.87,12.85,86,Wallet,3.4,Cancelled,6,Sunday,Senior (45+),Slow,Far,Budget
390,2024-11-27,57,Bakery,629.86,0.74,22,UPI,3.0,Delayed,11,Wednesday,Senior (45+),Fast,Near,Regular
391,2024-09-30,34,Indian,380.0,12.39,34,Cash,2.6,Delivered,9,Monday,Adult (30-44),Normal,Far,Budget
392,2024-12-08,26,Chinese,477.49,14.03,73,Wallet,5.0,Delivered,12,Sunday,Young (18-29),Slow,Far,Regular
393,2024-01-15,48,Cafe,555.08,8.35,18,Wallet,3.2,Delayed,1,Monday,Senior (45+),Fast,Medium,Regular
394,2024-08-27,21,Bakery,1181.07,5.76,85,UPI,4.1,Delayed,8,Tuesday,Young (18-29),Slow,Medium,Premium
395,2024-12-07,18,Cafe,965.75,1.93,38,Card,4.7,Delayed,12,Saturday,Young (18-29),Normal,Near,Premium
396,2024-11-09,22,Bakery,556.83,3.52,88,UPI,3.8,Delayed,11,Saturday,Young (18-29),Slow,Near,Regular
397,2024-02-21,62,Bakery,323.34,4.04,60,Wallet,4.9,Cancelled,2,Wednesday,Senior (45+),Slow,Near,Budget
398,2024-02-22,63,Bakery,903.19,10.77,53,Cash,4.5,Delivered,2,Thursday,Senior (45+),Normal,Far,Premium
399,2024-01-12,49,Italian,286.89,9.85,16,Card,3.5,Cancelled,1,Friday,Senior (45+),Fast,Medium,Budget
400,2024-02-27,36,Chinese,1092.96,4.15,17,Wallet,4.6,Delayed,2,Tuesday,Adult (30-44),Fast,Near,Premium
401,2024-06-02,20,Italian,932.63,10.66,86,Cash,3.8,Delivered,6,Sunday,Young (18-29),Slow,Far,Premium
402,2024-04-22,36,Cafe,179.54,2.74,49,Cash,2.9,Delayed,4,Monday,Adult (30-44),Normal,Near,Budget
403,2024-07-14,45,Chinese,1079.88,3.17,19,Wallet,4.9,Cancelled,7,Sunday,Senior (45+),Fast,Near,Premium
404,2024-04-16,38,Indian,193.86,1.75,58,Cash,3.7,Cancelled,4,Tuesday,Adult (30-44),Normal,Near,Budget
405,2024-10-30,29,Bakery,303.82,8.43,81,Wallet,3.4,Cancelled,10,Wednesday,Young (18-29),Slow,Medium,Budget
406,2024-12-09,50,Cafe,1094.51,5.94,89,UPI,4.0,Delayed,12,Monday,Senior (45+),Slow,Medium,Premium
407,2024-11-24,44,Indian,825.16,10.38,25,UPI,4.1,Delivered,11,Sunday,Adult (30-44),Fast,Far,Regular
408,2024-06-18,40,Chinese,588.74,8.52,45,Card,4.8,Cancelled,6,Tuesday,Adult (30-44),Normal,Medium,Regular
409,2024-06-08,61,Indian,621.0,7.79,47,UPI,4.6,Delayed,6,Saturday,Senior (45+),Normal,Medium,Regular
410,2024-07-09,64,Cafe,401.64,8.86,33,Cash,5.0,Delivered,7,Tuesday,Senior (45+),Normal,Medium,Budget
411,2024-06-10,40,Indian,730.83,11.95,72,Card,3.6,Delivered,6,Monday,Adult (30-44),Slow,Far,Regular
412,2024-12-03,36,Indian,545.83,10.55,35,Cash,4.6,Delivered,12,Tuesday,Adult (30-44),Normal,Far,Regular
413,2024-09-29,39,Fast Food,261.99,2.09,43,Wallet,4.6,Delayed,9,Sunday,Adult (30-44),Normal,Near,Budget
414,2024-07-12,54,Bakery,533.9,4.9,53,Cash,3.2,Delivered,7,Friday,Senior (45+),Normal,Near,Regular
415,2024-12-23,61,Bakery,628.37,6.11,62,UPI,3.3,Delayed,12,Monday,Senior (45+),Slow,Medium,Regular
416,2024-08-13,60,Italian,644.47,1.81,51,Cash,2.7,Delivered,8,Tuesday,Senior (45+),Normal,Near,Regular
417,2024-06-30,19,Cafe,895.01,5.2,52,Cash,4.1,Delivered,6,Sunday,Young (18-29),Normal,Medium,Premium
418,2024-07-01,60,Fast Food,987.66,7.26,45,Wallet,5.0,Delivered,7,Monday,Senior (45+),Normal,Medium,Premium
419,2024-03-21,41,Indian,455.89,14.16,44,Cash,4.8,Delivered,3,Thursday,Adult (30-44),Normal,Far,Regular
420,2024-06-03,51,Indian,1030.95,9.57,31,Cash,2.7,Delivered,6,Monday,Senior (45+),Normal,Medium,Premium
421,2024-08-09,48,Bakery,1030.81,5.37,36,Card,4.7,Cancelled,8,Friday,Senior (45+),Normal,Medium,Premium
422,2024-08-31,30,Italian,193.77,8.97,42,UPI,4.2,Cancelled,8,Saturday,Adult (30-44),Normal,Medium,Budget
423,2024-11-27,61,Chinese,593.57,3.55,47,Card,5.0,Delivered,11,Wednesday,Senior (45+),Normal,Near,Regular
424,2024-03-16,44,Indian,486.67,8.73,64,Cash,3.9,Delivered,3,Saturday,Adult (30-44),Slow,Medium,Regular
425,2024-04-08,20,Bakery,604.62,8.66,86,Wallet,5.0,Delivered,4,Monday,Young (18-29),Slow,Medium,Regular
